Image,Class
poligons_Parejas_zemes\4114-35_4_tile_8736_3360.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_3584.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_3808.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_4032.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_4256.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_448.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_4480.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_4704.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_6048.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_6272.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_6496.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_672.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_6720.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_6944.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_7168.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_7392.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_7616.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_7840.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_8064.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_896.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_8960.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_9184.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_9408.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8736_9632.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_1120.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_1344.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_1568.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_1792.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_2016.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_2240.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_2464.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_3360.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_3584.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_3808.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_4032.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_4256.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_4480.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_4704.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_5152.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_5376.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_6496.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_672.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_6720.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_6944.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_7168.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_7392.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_7616.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_7840.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_8064.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_8288.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_8512.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_896.tif,15
poligons_Parejas_zemes\4114-35_4_tile_8960_9632.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_1120.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_1344.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_1568.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_1792.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_224.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_2240.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_2464.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_2688.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_3584.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_3808.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_4256.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_448.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_4480.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_4704.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_4928.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_5152.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_5376.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_5824.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_6048.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_672.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_6720.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_6944.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_7168.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_7392.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_7616.tif,15
poligons_Mezs\4114-35_4_tile_896_8064.tif,13
poligons_Parejas_zemes\4114-35_4_tile_896_8512.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_8736.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_8960.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_9184.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_9408.tif,15
poligons_Parejas_zemes\4114-35_4_tile_896_9632.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_0.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_1120.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_1344.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_1568.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_1792.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_2016.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_224.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_2240.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_2464.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_2688.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_2912.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_3808.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_4032.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_4256.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_4480.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_5152.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_5376.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_5600.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_5824.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_6048.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_6944.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_7168.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_7392.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_7616.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_7840.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_8064.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_8288.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_8512.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_8736.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_896.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9184_8960.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_0.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_1344.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_1568.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_1792.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_2016.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_224.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_2240.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_2464.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_2688.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_2912.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_3136.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_3360.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_4256.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_448.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_4480.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_5152.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_5376.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_5600.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_5824.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_6048.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_6272.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_6496.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_7616.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_7840.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_8064.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_8288.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_8512.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_8736.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_8960.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_9184.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_9408.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9408_9632.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_0.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_1792.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_2016.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_224.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_2240.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_2464.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_2688.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_2912.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_3136.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_3360.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_3584.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_448.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_5152.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_5376.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_5600.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_5824.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_6048.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_6272.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_6496.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_672.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_6720.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_6944.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_8064.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_8288.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_8512.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_8736.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_896.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_8960.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_9184.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_9408.tif,15
poligons_Parejas_zemes\4114-35_4_tile_9632_9632.tif,15
poligons_Smiltajs\4114-44_2_tile_3136_9184.tif,20
poligons_Smiltajs\4114-44_2_tile_3136_9408.tif,20
poligons_Smiltajs\4114-44_2_tile_3136_9632.tif,20
poligons_Smiltajs\4114-44_2_tile_3360_8512.tif,20
poligons_Smiltajs\4114-44_2_tile_3360_8736.tif,20
poligons_Smiltajs\4114-44_2_tile_3360_8960.tif,20
poligons_Smiltajs\4114-44_2_tile_3360_9184.tif,20
poligons_Smiltajs\4114-44_2_tile_3584_7168.tif,20
poligons_Smiltajs\4114-44_2_tile_3584_7392.tif,20
poligons_Smiltajs\4114-44_2_tile_3584_7616.tif,20
poligons_Smiltajs\4114-44_2_tile_3584_7840.tif,20
poligons_Smiltajs\4114-44_2_tile_3584_8064.tif,20
poligons_Smiltajs\4114-44_2_tile_3584_8288.tif,20
poligons_Smiltajs\4114-44_2_tile_3584_8512.tif,20
poligons_Smiltajs\4114-44_2_tile_3584_8736.tif,20
poligons_Smiltajs\4114-44_2_tile_3808_4928.tif,20
poligons_Smiltajs\4114-44_2_tile_3808_6272.tif,20
poligons_Smiltajs\4114-44_2_tile_3808_6496.tif,20
poligons_Smiltajs\4114-44_2_tile_3808_6720.tif,20
poligons_Smiltajs\4114-44_2_tile_3808_6944.tif,20
poligons_Smiltajs\4114-44_2_tile_3808_7168.tif,20
poligons_Smiltajs\4114-44_2_tile_3808_7392.tif,20
poligons_Smiltajs\4114-44_2_tile_3808_7616.tif,20
poligons_Smiltajs\4114-44_2_tile_3808_7840.tif,20
poligons_Smiltajs\4114-44_2_tile_3808_8064.tif,20
poligons_Smiltajs\4114-44_2_tile_3808_8512.tif,20
poligons_Smiltajs\4114-44_2_tile_3808_8736.tif,20
poligons_Skrajmezs\4114-44_2_tile_3808_9408.tif,19
poligons_Skrajmezs\4114-44_2_tile_3808_9632.tif,19
poligons_Plava\4114-44_2_tile_4032_5376.tif,17
poligons_Smiltajs\4114-44_2_tile_4032_6944.tif,20
poligons_Smiltajs\4114-44_2_tile_4032_7168.tif,20
poligons_Smiltajs\4114-44_2_tile_4032_7392.tif,20
poligons_Smiltajs\4114-44_2_tile_4032_7616.tif,20
poligons_Smiltajs\4114-44_2_tile_4032_7840.tif,20
poligons_Plava\4114-44_2_tile_4256_0.tif,17
poligons_Plava\4114-44_2_tile_4256_224.tif,17
poligons_Plava\4114-44_2_tile_4256_4256.tif,17
poligons_Plava\4114-44_2_tile_4256_448.tif,17
poligons_Mezs\4114-44_2_tile_4256_9408.tif,13
poligons_Mezs\4114-44_2_tile_4256_9632.tif,13
poligons_Plava\4114-44_2_tile_4480_1344.tif,17
poligons_Mezs\4114-44_2_tile_4480_2464.tif,13
poligons_Plava\4114-44_2_tile_4480_4032.tif,17
poligons_Plava\4114-44_2_tile_4480_4256.tif,17
poligons_Plava\4114-44_2_tile_4480_4480.tif,17
poligons_Skrajmezs\4114-44_2_tile_4480_6944.tif,19
poligons_Mezs\4114-44_2_tile_4480_8736.tif,13
poligons_Mezs\4114-44_2_tile_4480_8960.tif,13
poligons_Mezs\4114-44_2_tile_4480_9184.tif,13
poligons_Mezs\4114-44_2_tile_4480_9408.tif,13
poligons_Mezs\4114-44_2_tile_4480_9632.tif,13
poligons_Mezs\4114-44_2_tile_4704_0.tif,13
poligons_Plava\4114-44_2_tile_4704_1120.tif,17
poligons_Plava\4114-44_2_tile_4704_1344.tif,17
poligons_Mezs\4114-44_2_tile_4704_2016.tif,13
poligons_Mezs\4114-44_2_tile_4704_2240.tif,13
poligons_Mezs\4114-44_2_tile_4704_2464.tif,13
poligons_Plava\4114-44_2_tile_4704_3808.tif,17
poligons_Plava\4114-44_2_tile_4704_4032.tif,17
poligons_Plava\4114-44_2_tile_4704_4256.tif,17
poligons_Plava\4114-44_2_tile_4704_4480.tif,17
poligons_Plava\4114-44_2_tile_4704_4704.tif,17
poligons_Skrajmezs\4114-44_2_tile_4704_6272.tif,19
poligons_Skrajmezs\4114-44_2_tile_4704_6496.tif,19
poligons_Skrajmezs\4114-44_2_tile_4704_6944.tif,19
poligons_Mezs\4114-44_2_tile_4704_8736.tif,13
poligons_Mezs\4114-44_2_tile_4704_8960.tif,13
poligons_Mezs\4114-44_2_tile_4704_9184.tif,13
poligons_Mezs\4114-44_2_tile_4704_9408.tif,13
poligons_Mezs\4114-44_2_tile_4704_9632.tif,13
poligons_Mezs\4114-44_2_tile_4928_2016.tif,13
poligons_Mezs\4114-44_2_tile_4928_2240.tif,13
poligons_Mezs\4114-44_2_tile_4928_2464.tif,13
poligons_Mezs\4114-44_2_tile_4928_2688.tif,13
poligons_Mezs\4114-44_2_tile_4928_2912.tif,13
poligons_Mezs\4114-44_2_tile_4928_3136.tif,13
poligons_Mezs\4114-44_2_tile_4928_5376.tif,13
poligons_Mezs\4114-44_2_tile_4928_5600.tif,13
poligons_Plava\4114-44_2_tile_4928_672.tif,17
poligons_Mezs\4114-44_2_tile_4928_8064.tif,13
poligons_Mezs\4114-44_2_tile_4928_8288.tif,13
poligons_Plava\4114-44_2_tile_4928_896.tif,17
poligons_Mezs\4114-44_2_tile_4928_8960.tif,13
poligons_Mezs\4114-44_2_tile_4928_9184.tif,13
poligons_Mezs\4114-44_2_tile_4928_9408.tif,13
poligons_Mezs\4114-44_2_tile_4928_9632.tif,13
poligons_Mezs\4114-44_2_tile_5152_1568.tif,13
poligons_Mezs\4114-44_2_tile_5152_1792.tif,13
poligons_Mezs\4114-44_2_tile_5152_2016.tif,13
poligons_Mezs\4114-44_2_tile_5152_2240.tif,13
poligons_Mezs\4114-44_2_tile_5152_2464.tif,13
poligons_Mezs\4114-44_2_tile_5152_2688.tif,13
poligons_Mezs\4114-44_2_tile_5152_2912.tif,13
poligons_Mezs\4114-44_2_tile_5152_3136.tif,13
poligons_Mezs\4114-44_2_tile_5152_3360.tif,13
poligons_Mezs\4114-44_2_tile_5152_5376.tif,13
poligons_Mezs\4114-44_2_tile_5152_5600.tif,13
poligons_Mezs\4114-44_2_tile_5152_6944.tif,13
poligons_Mezs\4114-44_2_tile_5152_7168.tif,13
poligons_Mezs\4114-44_2_tile_5152_7392.tif,13
poligons_Mezs\4114-44_2_tile_5152_7616.tif,13
poligons_Mezs\4114-44_2_tile_5152_7840.tif,13
poligons_Mezs\4114-44_2_tile_5152_8064.tif,13
poligons_Mezs\4114-44_2_tile_5152_8288.tif,13
poligons_Mezs\4114-44_2_tile_5152_8512.tif,13
poligons_Mezs\4114-44_2_tile_5152_8736.tif,13
poligons_Mezs\4114-44_2_tile_5152_8960.tif,13
poligons_Mezs\4114-44_2_tile_5152_9184.tif,13
poligons_Mezs\4114-44_2_tile_5152_9408.tif,13
poligons_Mezs\4114-44_2_tile_5152_9632.tif,13
poligons_Mezs\4114-44_2_tile_5376_1120.tif,13
poligons_Mezs\4114-44_2_tile_5376_1344.tif,13
poligons_Mezs\4114-44_2_tile_5376_1568.tif,13
poligons_Mezs\4114-44_2_tile_5376_1792.tif,13
poligons_Mezs\4114-44_2_tile_5376_2016.tif,13
poligons_Mezs\4114-44_2_tile_5376_224.tif,13
poligons_Mezs\4114-44_2_tile_5376_2240.tif,13
poligons_Mezs\4114-44_2_tile_5376_2464.tif,13
poligons_Mezs\4114-44_2_tile_5376_2688.tif,13
poligons_Mezs\4114-44_2_tile_5376_2912.tif,13
poligons_Mezs\4114-44_2_tile_5376_3136.tif,13
poligons_Mezs\4114-44_2_tile_5376_3360.tif,13
poligons_Mezs\4114-44_2_tile_5376_3584.tif,13
poligons_Mezs\4114-44_2_tile_5376_3808.tif,13
poligons_Mezs\4114-44_2_tile_5376_448.tif,13
poligons_Mezs\4114-44_2_tile_5376_4704.tif,13
poligons_Mezs\4114-44_2_tile_5376_4928.tif,13
poligons_Mezs\4114-44_2_tile_5376_5152.tif,13
poligons_Mezs\4114-44_2_tile_5376_672.tif,13
poligons_Mezs\4114-44_2_tile_5376_6944.tif,13
poligons_Mezs\4114-44_2_tile_5376_7168.tif,13
poligons_Mezs\4114-44_2_tile_5376_7392.tif,13
poligons_Mezs\4114-44_2_tile_5376_7616.tif,13
poligons_Mezs\4114-44_2_tile_5376_7840.tif,13
poligons_Mezs\4114-44_2_tile_5376_8064.tif,13
poligons_Mezs\4114-44_2_tile_5376_8288.tif,13
poligons_Mezs\4114-44_2_tile_5376_8512.tif,13
poligons_Mezs\4114-44_2_tile_5376_8736.tif,13
poligons_Mezs\4114-44_2_tile_5376_896.tif,13
poligons_Mezs\4114-44_2_tile_5376_8960.tif,13
poligons_Mezs\4114-44_2_tile_5376_9184.tif,13
poligons_Mezs\4114-44_2_tile_5376_9408.tif,13
poligons_Mezs\4114-44_2_tile_5376_9632.tif,13
poligons_Mezs\4114-44_2_tile_5600_1120.tif,13
poligons_Mezs\4114-44_2_tile_5600_1344.tif,13
poligons_Mezs\4114-44_2_tile_5600_1568.tif,13
poligons_Mezs\4114-44_2_tile_5600_1792.tif,13
poligons_Mezs\4114-44_2_tile_5600_2016.tif,13
poligons_Mezs\4114-44_2_tile_5600_224.tif,13
poligons_Mezs\4114-44_2_tile_5600_2240.tif,13
poligons_Mezs\4114-44_2_tile_5600_2464.tif,13
poligons_Mezs\4114-44_2_tile_5600_2688.tif,13
poligons_Mezs\4114-44_2_tile_5600_2912.tif,13
poligons_Mezs\4114-44_2_tile_5600_3136.tif,13
poligons_Mezs\4114-44_2_tile_5600_3360.tif,13
poligons_Mezs\4114-44_2_tile_5600_3584.tif,13
poligons_Mezs\4114-44_2_tile_5600_3808.tif,13
poligons_Mezs\4114-44_2_tile_5600_4032.tif,13
poligons_Mezs\4114-44_2_tile_5600_4256.tif,13
poligons_Mezs\4114-44_2_tile_5600_448.tif,13
poligons_Mezs\4114-44_2_tile_5600_4480.tif,13
poligons_Mezs\4114-44_2_tile_5600_4704.tif,13
poligons_Mezs\4114-44_2_tile_5600_4928.tif,13
poligons_Mezs\4114-44_2_tile_5600_5152.tif,13
poligons_Mezs\4114-44_2_tile_5600_6272.tif,13
poligons_Mezs\4114-44_2_tile_5600_6496.tif,13
poligons_Mezs\4114-44_2_tile_5600_672.tif,13
poligons_Mezs\4114-44_2_tile_5600_6720.tif,13
poligons_Mezs\4114-44_2_tile_5600_6944.tif,13
poligons_Mezs\4114-44_2_tile_5600_7168.tif,13
poligons_Mezs\4114-44_2_tile_5600_7392.tif,13
poligons_Mezs\4114-44_2_tile_5600_7616.tif,13
poligons_Mezs\4114-44_2_tile_5600_7840.tif,13
poligons_Mezs\4114-44_2_tile_5600_8064.tif,13
poligons_Mezs\4114-44_2_tile_5600_8288.tif,13
poligons_Mezs\4114-44_2_tile_5600_8512.tif,13
poligons_Mezs\4114-44_2_tile_5600_8736.tif,13
poligons_Mezs\4114-44_2_tile_5600_896.tif,13
poligons_Mezs\4114-44_2_tile_5600_8960.tif,13
poligons_Mezs\4114-44_2_tile_5600_9184.tif,13
poligons_Mezs\4114-44_2_tile_5600_9408.tif,13
poligons_Mezs\4114-44_2_tile_5600_9632.tif,13
poligons_Mezs\4114-44_2_tile_5824_0.tif,13
poligons_Mezs\4114-44_2_tile_5824_1120.tif,13
poligons_Mezs\4114-44_2_tile_5824_1344.tif,13
poligons_Mezs\4114-44_2_tile_5824_1568.tif,13
poligons_Mezs\4114-44_2_tile_5824_1792.tif,13
poligons_Mezs\4114-44_2_tile_5824_2016.tif,13
poligons_Mezs\4114-44_2_tile_5824_224.tif,13
poligons_Mezs\4114-44_2_tile_5824_2240.tif,13
poligons_Mezs\4114-44_2_tile_5824_2464.tif,13
poligons_Mezs\4114-44_2_tile_5824_2688.tif,13
poligons_Mezs\4114-44_2_tile_5824_2912.tif,13
poligons_Mezs\4114-44_2_tile_5824_3136.tif,13
poligons_Mezs\4114-44_2_tile_5824_3360.tif,13
poligons_Mezs\4114-44_2_tile_5824_3584.tif,13
poligons_Mezs\4114-44_2_tile_5824_4256.tif,13
poligons_Mezs\4114-44_2_tile_5824_448.tif,13
poligons_Mezs\4114-44_2_tile_5824_4480.tif,13
poligons_Mezs\4114-44_2_tile_5824_4704.tif,13
poligons_Mezs\4114-44_2_tile_5824_4928.tif,13
poligons_Mezs\4114-44_2_tile_5824_5152.tif,13
poligons_Mezs\4114-44_2_tile_5824_5376.tif,13
poligons_Mezs\4114-44_2_tile_5824_5600.tif,13
poligons_Mezs\4114-44_2_tile_5824_6048.tif,13
poligons_Mezs\4114-44_2_tile_5824_6272.tif,13
poligons_Mezs\4114-44_2_tile_5824_6496.tif,13
poligons_Mezs\4114-44_2_tile_5824_672.tif,13
poligons_Mezs\4114-44_2_tile_5824_6720.tif,13
poligons_Mezs\4114-44_2_tile_5824_6944.tif,13
poligons_Mezs\4114-44_2_tile_5824_7168.tif,13
poligons_Mezs\4114-44_2_tile_5824_7392.tif,13
poligons_Mezs\4114-44_2_tile_5824_7616.tif,13
poligons_Mezs\4114-44_2_tile_5824_7840.tif,13
poligons_Mezs\4114-44_2_tile_5824_8064.tif,13
poligons_Mezs\4114-44_2_tile_5824_8288.tif,13
poligons_Mezs\4114-44_2_tile_5824_8512.tif,13
poligons_Mezs\4114-44_2_tile_5824_8736.tif,13
poligons_Mezs\4114-44_2_tile_5824_896.tif,13
poligons_Mezs\4114-44_2_tile_5824_8960.tif,13
poligons_Mezs\4114-44_2_tile_5824_9184.tif,13
poligons_Mezs\4114-44_2_tile_5824_9408.tif,13
poligons_Mezs\4114-44_2_tile_5824_9632.tif,13
poligons_Mezs\4114-44_2_tile_6048_0.tif,13
poligons_Mezs\4114-44_2_tile_6048_1120.tif,13
poligons_Mezs\4114-44_2_tile_6048_1344.tif,13
poligons_Mezs\4114-44_2_tile_6048_1568.tif,13
poligons_Mezs\4114-44_2_tile_6048_1792.tif,13
poligons_Mezs\4114-44_2_tile_6048_2016.tif,13
poligons_Mezs\4114-44_2_tile_6048_224.tif,13
poligons_Mezs\4114-44_2_tile_6048_2240.tif,13
poligons_Mezs\4114-44_2_tile_6048_2464.tif,13
poligons_Mezs\4114-44_2_tile_6048_2688.tif,13
poligons_Mezs\4114-44_2_tile_6048_2912.tif,13
poligons_Mezs\4114-44_2_tile_6048_3136.tif,13
poligons_Mezs\4114-44_2_tile_6048_3360.tif,13
poligons_Mezs\4114-44_2_tile_6048_3584.tif,13
poligons_Mezs\4114-44_2_tile_6048_4256.tif,13
poligons_Mezs\4114-44_2_tile_6048_448.tif,13
poligons_Mezs\4114-44_2_tile_6048_4480.tif,13
poligons_Mezs\4114-44_2_tile_6048_4704.tif,13
poligons_Mezs\4114-44_2_tile_6048_4928.tif,13
poligons_Mezs\4114-44_2_tile_6048_5152.tif,13
poligons_Mezs\4114-44_2_tile_6048_5376.tif,13
poligons_Mezs\4114-44_2_tile_6048_5600.tif,13
poligons_Mezs\4114-44_2_tile_6048_5824.tif,13
poligons_Mezs\4114-44_2_tile_6048_6048.tif,13
poligons_Mezs\4114-44_2_tile_6048_6272.tif,13
poligons_Mezs\4114-44_2_tile_6048_6496.tif,13
poligons_Mezs\4114-44_2_tile_6048_672.tif,13
poligons_Mezs\4114-44_2_tile_6048_6720.tif,13
poligons_Mezs\4114-44_2_tile_6048_6944.tif,13
